userId,title,pred
196,"Fifth Element, The (1997)",0.16700312
196,GoldenEye (1995),0.06632203
196,Home Alone (1990),0.050828405
196,Jurassic Park (1993),0.1386239
196,"Lion King, The (1994)",0.07485375
196,Outbreak (1995),0.080469534
196,Rain Man (1988),0.14879036
196,"Silence of the Lambs, The (1991)",0.12016052
196,Star Wars: Episode I - The Phantom Menace (1999),0.23799948
196,Twister (1996),0.08059321
196,X-Men (2000),0.22927964
197,Ace Ventura: Pet Detective (1994),0.036931947
197,Aladdin (1992),0.053271174
197,Austin Powers: The Spy Who Shagged Me (1999),-0.025101095
197,Back to the Future (1985),0.042431355
197,Clueless (1995),-0.0069208145
197,Dances with Wolves (1990),0.059462696
197,Dumb & Dumber (Dumb and Dumber) (1994),0.0034314096
197,Ghostbusters (a.k.a. Ghost Busters) (1984),-0.002893567
197,"Godfather, The (1972)",0.047976673
197,"Godfather: Part II, The (1974)",0.0005362034
197,GoldenEye (1995),0.011752099
197,Groundhog Day (1993),-0.0429703
197,"Lord of the Rings: The Two Towers, The (2002)",0.044830263
197,Pirates of the Caribbean: The Curse of the Black Pearl (2003),-0.015214503
197,"Rock, The (1996)",-0.0041146576
197,Shakespeare in Love (1998),0.015010655
197,Toy Story (1995),0.109880745
197,True Lies (1994),0.03180754
197,Twister (1996),0.005926445
198,2001: A Space Odyssey (1968),0.13205445
198,Ace Ventura: Pet Detective (1994),0.048467413
198,Aladdin (1992),0.015043765
198,Alien (1979),0.038337052
198,Batman Forever (1995),0.022290042
198,Cliffhanger (1993),-0.020603567
198,"Clockwork Orange, A (1971)",0.07494062
198,Clueless (1995),0.030715793
198,Dumb & Dumber (Dumb and Dumber) (1994),0.020221325
198,E.T. the Extra-Terrestrial (1982),-0.095814586
198,"Firm, The (1993)",-0.04268548
198,"Fugitive, The (1993)",-0.007984579
198,Ghost (1990),-0.050486326
198,Gladiator (2000),0.090135634
198,GoldenEye (1995),-0.005214691
198,L.A. Confidential (1997),0.16328514
198,"Lord of the Rings: The Fellowship of the Ring, The (2001)",0.387249
198,Mission: Impossible (1996),0.0141761005
198,Mrs. Doubtfire (1993),-0.008415461
198,"Princess Bride, The (1987)",0.1272474
198,Schindler's List (1993),0.09008688
198,Star Trek: Generations (1994),0.03287749
198,There's Something About Mary (1998),-0.02059102
198,Waterworld (1995),-0.002581142
199,Aladdin (1992),0.11577085
199,Apollo 13 (1995),0.14116853
199,Braveheart (1995),-0.002289176
199,Die Hard (1988),0.00020861626
199,"Fifth Element, The (1997)",0.019628525
199,Four Weddings and a Funeral (1994),0.09914708
199,Good Will Hunting (1997),-0.045489073
199,Goodfellas (1990),-0.05905056
199,Indiana Jones and the Last Crusade (1989),-0.017285466
199,Interview with the Vampire: The Vampire Chronicles (1994),0.06623775
199,"Lord of the Rings: The Return of the King, The (2003)",-0.051909387
199,Reservoir Dogs (1992),-0.04780209
199,Schindler's List (1993),-0.05404067
199,Shrek (2001),0.011188507
199,Star Wars: Episode VI - Return of the Jedi (1983),0.07703495
199,Stargate (1994),0.041775435
199,Terminator 2: Judgment Day (1991),0.0005232096
199,Twister (1996),0.30722702
200,Babe (1995),0.68168044
200,Back to the Future (1985),0.01607734
200,Braveheart (1995),0.8377096
200,Clear and Present Danger (1994),0.8265988
200,Dumb & Dumber (Dumb and Dumber) (1994),0.8480898
200,E.T. the Extra-Terrestrial (1982),-0.00095912814
200,Fargo (1996),0.19378668
200,Forrest Gump (1994),0.90626544
200,"Godfather: Part II, The (1974)",-0.021489024
200,Good Will Hunting (1997),0.014133871
200,Goodfellas (1990),-0.003557682
200,Interview with the Vampire: The Vampire Chronicles (1994),0.6072518
200,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),0.14936227
200,"Matrix, The (1999)",-0.0034195185
200,Rain Man (1988),-0.027455926
200,Reservoir Dogs (1992),0.03634578
200,Sleepless in Seattle (1993),0.69638884
200,Star Wars: Episode IV - A New Hope (1977),-0.0013310909
200,Star Wars: Episode VI - Return of the Jedi (1983),0.032182932
200,Titanic (1997),-0.069737315
200,Twister (1996),0.5835645
200,Willy Wonka & the Chocolate Factory (1971),0.06089148
200,X-Men (2000),-0.041498393
201,Aladdin (1992),0.037985086
201,Austin Powers: The Spy Who Shagged Me (1999),0.019824445
201,Batman (1989),0.041963413
201,Fight Club (1999),0.5768612
201,"Godfather: Part II, The (1974)",0.31512797
201,GoldenEye (1995),0.0101873875
201,Home Alone (1990),0.015920565
201,"Lord of the Rings: The Return of the King, The (2003)",0.44135088
201,"Lord of the Rings: The Two Towers, The (2002)",0.4711753
201,"Mask, The (1994)",0.039485663
201,Memento (2000),0.49091625
201,Men in Black (a.k.a. MIB) (1997),-0.017593592
201,Monty Python and the Holy Grail (1975),0.32928514
201,Pretty Woman (1990),-0.00980176
201,"Princess Bride, The (1987)",0.25779057
201,Rain Man (1988),0.05651903
201,Reservoir Dogs (1992),0.25040555
201,Saving Private Ryan (1998),0.17466378
201,"Shawshank Redemption, The (1994)",0.37707925
201,Stargate (1994),0.0026390702
201,Titanic (1997),0.028969795
201,Toy Story (1995),0.074404925
202,2001: A Space Odyssey (1968),0.08431703
202,Aliens (1986),-0.04075861
202,American Beauty (1999),0.016846001
202,Batman Forever (1995),1.0662119
202,Being John Malkovich (1999),0.059149325
202,Clear and Present Danger (1994),0.9692208
202,Ghostbusters (a.k.a. Ghost Busters) (1984),-0.0033021867
202,Independence Day (a.k.a. ID4) (1996),0.16174379
202,Indiana Jones and the Last Crusade (1989),0.0071017146
202,Interview with the Vampire: The Vampire Chronicles (1994),0.79953074
202,L.A. Confidential (1997),0.06961614
202,"Lord of the Rings: The Fellowship of the Ring, The (2001)",0.0014156699
202,Mission: Impossible (1996),0.33665484
202,Mrs. Doubtfire (1993),0.26762772
202,Saving Private Ryan (1998),0.025591254
202,Seven (a.k.a. Se7en) (1995),0.18147159
202,Star Wars: Episode I - The Phantom Menace (1999),0.025041923
202,Terminator 2: Judgment Day (1991),0.25033605
202,Titanic (1997),0.03866072
202,Waterworld (1995),0.83007973
203,Ace Ventura: Pet Detective (1994),0.044815257
203,Alien (1979),0.0027332306
203,Babe (1995),-0.01391837
203,Batman (1989),0.0362584
203,Being John Malkovich (1999),0.07849765
203,"Clockwork Orange, A (1971)",0.036854506
203,Clueless (1995),0.038015097
203,Die Hard (1988),-0.011049211
203,"Fifth Element, The (1997)",0.04032892
203,Fight Club (1999),0.06764573
203,Ghost (1990),0.004383892
203,Good Will Hunting (1997),0.02019012
203,"Lion King, The (1994)",0.03298652
203,Memento (2000),0.082194984
203,Outbreak (1995),0.034636587
203,Pirates of the Caribbean: The Curse of the Black Pearl (2003),0.06656867
203,"Rock, The (1996)",0.050440907
203,Titanic (1997),0.05308026
203,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),0.09570664
204,Ace Ventura: Pet Detective (1994),0.17223518
204,Apollo 13 (1995),0.25459775
204,Austin Powers: The Spy Who Shagged Me (1999),0.1253323
204,Die Hard: With a Vengeance (1995),0.08236039
204,Ghost (1990),0.08848512
204,Gladiator (2000),0.2515843
204,"Godfather: Part II, The (1974)",0.19241744
204,Goodfellas (1990),0.2107625
204,L.A. Confidential (1997),0.2825461
204,"Lord of the Rings: The Fellowship of the Ring, The (2001)",0.26269245
204,Memento (2000),0.3082254
204,Pirates of the Caribbean: The Curse of the Black Pearl (2003),0.15378845
204,"Princess Bride, The (1987)",0.27338952
204,"Silence of the Lambs, The (1991)",0.6772561
204,Star Trek: Generations (1994),0.080545574
204,Star Wars: Episode VI - Return of the Jedi (1983),0.52441484
204,"Terminator, The (1984)",0.3582645
204,Titanic (1997),0.21517834
205,2001: A Space Odyssey (1968),0.682903
205,Aliens (1986),0.85681033
205,Babe (1995),0.66829354
205,Cliffhanger (1993),0.8513359
205,E.T. the Extra-Terrestrial (1982),0.90522504
205,Home Alone (1990),0.91563994
205,Jurassic Park (1993),1.1575093
205,L.A. Confidential (1997),0.5655368
205,Men in Black (a.k.a. MIB) (1997),1.0472913
205,"Princess Bride, The (1987)",0.7370104
205,"Sixth Sense, The (1999)",0.92707443
205,Speed (1994),0.9470473
205,Star Wars: Episode IV - A New Hope (1977),1.0560787
205,Star Wars: Episode V - The Empire Strikes Back (1980),1.0422482
205,X-Men (2000),0.8588431
206,Aliens (1986),0.092588246
206,Being John Malkovich (1999),0.11299896
206,Cliffhanger (1993),0.081196226
206,"Clockwork Orange, A (1971)",0.116300404
206,Clueless (1995),0.13701037
206,Die Hard (1988),0.14044195
206,Die Hard: With a Vengeance (1995),0.15577027
206,Fight Club (1999),0.1571086
206,Independence Day (a.k.a. ID4) (1996),0.2603131
206,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),0.10175508
206,"Mask, The (1994)",0.16749382
206,Men in Black (a.k.a. MIB) (1997),0.18590665
206,"Net, The (1995)",0.08651742
206,One Flew Over the Cuckoo's Nest (1975),0.08840954
206,Outbreak (1995),0.12754795
206,Pirates of the Caribbean: The Curse of the Black Pearl (2003),0.07593751
206,Pulp Fiction (1994),0.5311953
206,"Rock, The (1996)",0.17850995
206,Saving Private Ryan (1998),0.15716761
206,Schindler's List (1993),0.18343997
206,Sleepless in Seattle (1993),0.14198244
206,"Usual Suspects, The (1995)",0.19070488
206,Waterworld (1995),0.1078665
206,Willy Wonka & the Chocolate Factory (1971),0.21127802
207,Ace Ventura: Pet Detective (1994),0.1247455
207,Aladdin (1992),0.14365602
207,Apollo 13 (1995),0.093322575
207,Austin Powers: The Spy Who Shagged Me (1999),0.19639605
207,Batman (1989),0.1372561
207,Cliffhanger (1993),0.06309306
207,Die Hard: With a Vengeance (1995),0.0797853
207,"Fifth Element, The (1997)",0.22683993
207,Fight Club (1999),0.29937613
207,GoldenEye (1995),0.1105988
207,"Net, The (1995)",0.08194942
207,Pulp Fiction (1994),0.29771972
207,Reservoir Dogs (1992),0.15968698
207,Saving Private Ryan (1998),0.277681
207,"Sixth Sense, The (1999)",0.29050446
207,Star Wars: Episode I - The Phantom Menace (1999),0.29348361
207,Stargate (1994),0.074424654
207,Taxi Driver (1976),0.18114626
207,Terminator 2: Judgment Day (1991),0.16261286
207,"Terminator, The (1984)",0.2420327
207,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),0.19820881
207,Twister (1996),0.16411023
207,Waterworld (1995),0.095780596
208,Austin Powers: The Spy Who Shagged Me (1999),0.76700145
208,Babe (1995),0.62346095
208,Back to the Future (1985),1.1155825
208,Batman (1989),0.6713263
208,Batman Forever (1995),0.4090956
208,Beauty and the Beast (1991),0.6375198
208,Braveheart (1995),1.0344718
208,"Firm, The (1993)",0.42629164
208,"Fugitive, The (1993)",0.9572243
208,Ghost (1990),0.6514955
208,Gladiator (2000),1.0143929
208,Good Will Hunting (1997),0.9128532
208,"Lion King, The (1994)",0.7388764
208,"Mask, The (1994)",0.6577495
208,Mission: Impossible (1996),0.7232212
208,Pirates of the Caribbean: The Curse of the Black Pearl (2003),0.8956036
208,Shakespeare in Love (1998),0.6395736
208,Star Trek: Generations (1994),0.4841925
208,Taxi Driver (1976),0.85562223
208,Toy Story (1995),0.9262424
208,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),0.9905266
208,Waterworld (1995),0.44976974
209,Ace Ventura: Pet Detective (1994),0.06760418
209,Alien (1979),0.059594512
209,Batman Forever (1995),0.040775977
209,Braveheart (1995),0.15630764
209,Die Hard (1988),0.0866521
209,Die Hard: With a Vengeance (1995),0.0308083
209,"Godfather, The (1972)",0.09888476
209,"Godfather: Part II, The (1974)",0.046963394
209,Groundhog Day (1993),0.09034836
209,Jurassic Park (1993),0.15455535
209,"Lion King, The (1994)",0.09856427
209,"Lord of the Rings: The Return of the King, The (2003)",0.07519609
209,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),0.07229853
209,Mrs. Doubtfire (1993),0.05140853
209,One Flew Over the Cuckoo's Nest (1975),0.05867523
209,Outbreak (1995),0.05375874
209,Rain Man (1988),0.044305444
209,Sleepless in Seattle (1993),0.03644547
209,Star Wars: Episode V - The Empire Strikes Back (1980),0.25680685
209,Terminator 2: Judgment Day (1991),0.101884425
209,There's Something About Mary (1998),0.0823527
209,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),0.13428116
209,Twister (1996),0.12567864
209,Willy Wonka & the Chocolate Factory (1971),0.15642124
210,2001: A Space Odyssey (1968),0.0038799644
210,Braveheart (1995),0.01575452
210,"Clockwork Orange, A (1971)",-0.03939724
210,E.T. the Extra-Terrestrial (1982),-0.0855248
210,Ghost (1990),-0.037837863
210,Gladiator (2000),-0.0090664625
210,Goodfellas (1990),-0.019697964
210,"Lord of the Rings: The Two Towers, The (2002)",0.012716711
210,Men in Black (a.k.a. MIB) (1997),-0.046698272
210,Mrs. Doubtfire (1993),-0.026879966
210,One Flew Over the Cuckoo's Nest (1975),-0.06930816
210,Pirates of the Caribbean: The Curse of the Black Pearl (2003),-0.011526287
210,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),-0.040358543
210,Reservoir Dogs (1992),-0.0499866
210,Star Trek: Generations (1994),0.017728075
210,Star Wars: Episode V - The Empire Strikes Back (1980),-0.021477282
210,"Terminator, The (1984)",-0.07120353
210,Titanic (1997),-0.017792642
210,Toy Story (1995),0.047319055
210,Waterworld (1995),-0.014076952
211,Aladdin (1992),0.13564873
211,Alien (1979),0.50039196
211,Batman (1989),0.14847225
211,Being John Malkovich (1999),0.5302834
211,Blade Runner (1982),0.6881529
211,Cliffhanger (1993),0.05383949
211,Dances with Wolves (1990),0.18034956
211,Die Hard: With a Vengeance (1995),0.06185651
211,"Firm, The (1993)",0.073186725
211,Forrest Gump (1994),0.7000395
211,Four Weddings and a Funeral (1994),0.17701256
211,Ghostbusters (a.k.a. Ghost Busters) (1984),0.39557108
211,"Godfather: Part II, The (1974)",0.42996383
211,GoldenEye (1995),0.07984632
211,Good Will Hunting (1997),0.49724448
211,Groundhog Day (1993),0.42212388
211,Indiana Jones and the Last Crusade (1989),0.5531341
211,Interview with the Vampire: The Vampire Chronicles (1994),0.06557165
211,"Lion King, The (1994)",0.14948934
211,Men in Black (a.k.a. MIB) (1997),0.39925742
211,Outbreak (1995),0.08920699
211,Pulp Fiction (1994),0.8000676
211,Rain Man (1988),0.36636686
211,Reservoir Dogs (1992),0.58887553
211,Saving Private Ryan (1998),0.6566511
211,Schindler's List (1993),0.66903096
211,Shrek (2001),0.5698989
211,Taxi Driver (1976),0.501609
211,"Terminator, The (1984)",0.47333938
211,Titanic (1997),0.28887212
211,True Lies (1994),0.124044314
212,Alien (1979),0.008981109
212,American Beauty (1999),0.30926675
212,Clear and Present Danger (1994),0.052116215
212,Die Hard (1988),-0.0723905
212,"Godfather, The (1972)",0.21262646
212,Goodfellas (1990),0.11361331
212,Indiana Jones and the Last Crusade (1989),0.019487679
212,Interview with the Vampire: The Vampire Chronicles (1994),0.0028618872
212,Men in Black (a.k.a. MIB) (1997),-0.04331538
212,"Net, The (1995)",0.019224547
212,Outbreak (1995),0.047580972
212,"Princess Bride, The (1987)",0.07301861
212,Pulp Fiction (1994),0.05386132
212,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),0.1190899
212,Twister (1996),0.040624678
213,Aladdin (1992),0.10158083
213,Batman (1989),0.11106075
213,Braveheart (1995),0.39038682
213,Die Hard (1988),0.04293251
213,Gladiator (2000),0.17073959
213,"Godfather, The (1972)",0.26705015
213,Goodfellas (1990),0.17839819
213,Groundhog Day (1993),0.09752971
213,Interview with the Vampire: The Vampire Chronicles (1994),-0.0168536
213,"Lord of the Rings: The Fellowship of the Ring, The (2001)",0.23697847
213,Men in Black (a.k.a. MIB) (1997),0.10932392
213,Mrs. Doubtfire (1993),0.06169167
213,Pirates of the Caribbean: The Curse of the Black Pearl (2003),0.11411351
213,"Princess Bride, The (1987)",0.23770612
213,"Silence of the Lambs, The (1991)",0.5028202
213,Speed (1994),0.04313034
213,Star Trek: Generations (1994),0.06080644
213,Star Wars: Episode IV - A New Hope (1977),0.48929518
213,Star Wars: Episode V - The Empire Strikes Back (1980),0.4320987
213,Taxi Driver (1976),0.09252465
213,"Terminator, The (1984)",0.15797985
213,Titanic (1997),0.091875345
213,Willy Wonka & the Chocolate Factory (1971),0.050696135
214,Ace Ventura: Pet Detective (1994),1.0075207
214,Alien (1979),-0.08666611
214,Batman Forever (1995),1.1182206
214,Blade Runner (1982),0.0105627775
214,Clueless (1995),0.45141053
214,"Crouching Tiger, Hidden Dragon (Wo hu cang long) (2000)",-0.059962273
214,Die Hard (1988),-0.041734457
214,"Fugitive, The (1993)",0.8771192
214,Ghost (1990),0.39734262
214,"Godfather, The (1972)",-0.04529196
214,"Godfather: Part II, The (1974)",-0.06940955
214,Good Will Hunting (1997),-0.011745989
214,Groundhog Day (1993),-0.021434069
214,Interview with the Vampire: The Vampire Chronicles (1994),0.63123006
214,Pulp Fiction (1994),0.76662886
214,Speed (1994),0.5584435
214,Star Wars: Episode VI - Return of the Jedi (1983),0.010495245
214,Toy Story (1995),0.29418507
214,Willy Wonka & the Chocolate Factory (1971),0.024321198
215,Alien (1979),0.8325054
215,Apollo 13 (1995),0.42315766
215,"Crouching Tiger, Hidden Dragon (Wo hu cang long) (2000)",0.72553325
215,Die Hard (1988),0.6436412
215,Die Hard: With a Vengeance (1995),0.15344185
215,"Firm, The (1993)",0.10604581
215,Four Weddings and a Funeral (1994),0.26887757
215,Ghost (1990),0.22445747
215,Ghostbusters (a.k.a. Ghost Busters) (1984),0.7109425
215,GoldenEye (1995),0.072229296
215,Independence Day (a.k.a. ID4) (1996),0.5104357
215,Interview with the Vampire: The Vampire Chronicles (1994),0.11834836
215,"Lord of the Rings: The Return of the King, The (2003)",0.78481823
215,"Net, The (1995)",0.029932812
215,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),0.99860823
215,Schindler's List (1993),0.7583387
215,"Silence of the Lambs, The (1991)",0.9462789
215,Star Wars: Episode V - The Empire Strikes Back (1980),1.0407901
215,Star Wars: Episode VI - Return of the Jedi (1983),0.9216836
215,Stargate (1994),0.12677716
215,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),0.7880799
215,Willy Wonka & the Chocolate Factory (1971),0.37205786
216,Ace Ventura: Pet Detective (1994),0.6714205
216,Alien (1979),-0.029150486
216,Austin Powers: The Spy Who Shagged Me (1999),-0.04213828
216,Beauty and the Beast (1991),0.625737
216,"Clockwork Orange, A (1971)",0.08006877
216,Fight Club (1999),0.015540421
216,"Fugitive, The (1993)",0.804616
216,Gladiator (2000),0.0060198903
216,"Godfather: Part II, The (1974)",-0.001208365
216,Goodfellas (1990),0.018650115
216,"Mask, The (1994)",0.57453436
216,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),-0.012326896
216,Shakespeare in Love (1998),0.015818
216,"Shawshank Redemption, The (1994)",0.67486495
216,Taxi Driver (1976),0.18636191
216,Titanic (1997),-0.008976474
216,True Lies (1994),0.80454415
216,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),0.43148336
216,"Usual Suspects, The (1995)",0.36860085
217,Batman Forever (1995),-0.0014916621
217,Blade Runner (1982),-0.023491085
217,Clear and Present Danger (1994),-0.033923298
217,"Crouching Tiger, Hidden Dragon (Wo hu cang long) (2000)",-0.024536848
217,Dumb & Dumber (Dumb and Dumber) (1994),0.0073645785
217,Fight Club (1999),-0.0023176074
217,"Firm, The (1993)",-0.06891984
217,Home Alone (1990),-0.020439878
217,Indiana Jones and the Last Crusade (1989),-0.057364702
217,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),-0.036097705
217,Men in Black (a.k.a. MIB) (1997),-0.05069223
217,Pirates of the Caribbean: The Curse of the Black Pearl (2003),-0.014973164
217,Schindler's List (1993),-0.03263879
217,Shakespeare in Love (1998),-0.03492242
217,"Shawshank Redemption, The (1994)",0.05886078
217,Sleepless in Seattle (1993),-0.0374673
217,Speed (1994),-0.04260227
217,Star Wars: Episode V - The Empire Strikes Back (1980),-0.011621177
217,Star Wars: Episode VI - Return of the Jedi (1983),0.014247179
217,Stargate (1994),-0.028431833
217,Willy Wonka & the Chocolate Factory (1971),-0.024968088
218,Alien (1979),0.48425865
218,Aliens (1986),0.3374763
218,Austin Powers: The Spy Who Shagged Me (1999),0.15568462
218,Braveheart (1995),0.5648826
218,Clear and Present Danger (1994),0.07455903
218,Die Hard (1988),0.27554154
218,Die Hard: With a Vengeance (1995),0.059987247
218,"Fifth Element, The (1997)",0.2720454
218,"Firm, The (1993)",0.05491337
218,"Fugitive, The (1993)",0.24170434
218,Ghost (1990),0.10331896
218,Home Alone (1990),0.04909209
218,Independence Day (a.k.a. ID4) (1996),0.20592058
218,Jurassic Park (1993),0.4758068
218,"Lion King, The (1994)",0.14229482
218,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),0.40992314
218,"Mask, The (1994)",0.097810924
218,Memento (2000),0.71899885
218,One Flew Over the Cuckoo's Nest (1975),0.5793155
218,Pulp Fiction (1994),0.7995035
218,Shakespeare in Love (1998),0.33969957
218,Shrek (2001),0.5037173
218,Sleepless in Seattle (1993),0.10880703
218,Star Wars: Episode VI - Return of the Jedi (1983),0.5734448
218,Terminator 2: Judgment Day (1991),0.50426906
218,There's Something About Mary (1998),0.21614274
218,True Lies (1994),0.0984647
218,Twister (1996),0.07517914
218,Waterworld (1995),0.07644835
218,X-Men (2000),0.30870822
219,2001: A Space Odyssey (1968),0.112819076
219,American Beauty (1999),0.12453127
219,Babe (1995),-0.04159385
219,Back to the Future (1985),0.01820594
219,"Clockwork Orange, A (1971)",0.047986627
219,Dances with Wolves (1990),-0.0053632557
219,Die Hard: With a Vengeance (1995),-0.01915586
219,Fight Club (1999),0.117562056
219,Four Weddings and a Funeral (1994),0.022973597
219,Ghostbusters (a.k.a. Ghost Busters) (1984),0.02674979
219,GoldenEye (1995),-0.018328756
219,Indiana Jones and the Last Crusade (1989),0.011378169
219,Interview with the Vampire: The Vampire Chronicles (1994),-0.021472305
219,Jurassic Park (1993),0.0121587515
219,Outbreak (1995),0.017864794
219,Seven (a.k.a. Se7en) (1995),-0.0054250956
219,Speed (1994),-0.04262598
219,Star Trek: Generations (1994),0.04114327
219,Star Wars: Episode I - The Phantom Menace (1999),0.039270192
219,Stargate (1994),-0.014955401
220,Ace Ventura: Pet Detective (1994),0.2529352
220,Alien (1979),0.8478619
220,Aliens (1986),0.6762969
220,Austin Powers: The Spy Who Shagged Me (1999),0.43287522
220,Batman (1989),0.32688877
220,Beauty and the Beast (1991),0.2902607
220,Being John Malkovich (1999),0.8249427
220,Blade Runner (1982),0.93038625
220,Clear and Present Danger (1994),0.15335953
220,"Fifth Element, The (1997)",0.69796365
220,"Firm, The (1993)",0.15663457
220,Forrest Gump (1994),0.8510798
220,Goodfellas (1990),0.77413106
220,Interview with the Vampire: The Vampire Chronicles (1994),0.192642
220,Jurassic Park (1993),0.8216319
220,"Lord of the Rings: The Return of the King, The (2003)",0.8918186
220,Men in Black (a.k.a. MIB) (1997),0.76700205
220,Pretty Woman (1990),0.29054698
220,"Princess Bride, The (1987)",0.79334015
220,Rain Man (1988),0.6854671
220,Schindler's List (1993),0.7636721
220,Shakespeare in Love (1998),0.5682146
220,Star Wars: Episode V - The Empire Strikes Back (1980),1.0507774
220,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),0.79606026
220,Twister (1996),0.22008674
220,X-Men (2000),0.65876144
221,Ace Ventura: Pet Detective (1994),0.26121202
221,American Beauty (1999),0.105053365
221,Apollo 13 (1995),0.44335964
221,Austin Powers: The Spy Who Shagged Me (1999),-0.054746658
221,"Fifth Element, The (1997)",-0.018462539
221,Indiana Jones and the Last Crusade (1989),0.059934676
221,"Lord of the Rings: The Fellowship of the Ring, The (2001)",0.026672423
221,Memento (2000),0.045247793
221,Pulp Fiction (1994),0.6945916
221,Reservoir Dogs (1992),-0.0043387413
221,"Rock, The (1996)",0.055665433
221,"Shawshank Redemption, The (1994)",0.6256561
221,Speed (1994),0.2507751
221,Toy Story (1995),0.27656066
222,Austin Powers: The Spy Who Shagged Me (1999),0.0050940514
222,Babe (1995),0.00366354
222,Batman (1989),0.06612593
222,Batman Forever (1995),0.007309908
222,Beauty and the Beast (1991),0.024303675
222,"Crouching Tiger, Hidden Dragon (Wo hu cang long) (2000)",0.005479336
222,Die Hard (1988),-0.021231055
222,Fargo (1996),0.10990256
222,Forrest Gump (1994),0.11765325
222,Gladiator (2000),0.032211542
222,"Godfather, The (1972)",0.06659174
222,"Godfather: Part II, The (1974)",0.017674863
222,GoldenEye (1995),0.019303113
222,Good Will Hunting (1997),0.010254085
222,"Lord of the Rings: The Return of the King, The (2003)",0.053127408
222,"Lord of the Rings: The Two Towers, The (2002)",0.069432676
222,Memento (2000),0.06352931
222,Pirates of the Caribbean: The Curse of the Black Pearl (2003),0.011865675
222,Rain Man (1988),0.010093451
222,Reservoir Dogs (1992),-0.0035630465
222,"Silence of the Lambs, The (1991)",0.14907086
222,Star Wars: Episode V - The Empire Strikes Back (1980),0.17083663
222,Stargate (1994),0.0038235337
222,"Terminator, The (1984)",0.011347353
222,There's Something About Mary (1998),0.015974134
222,True Lies (1994),0.029120475
222,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),0.0891211
223,Babe (1995),-0.059120983
223,Batman Forever (1995),0.0010979138
223,Beauty and the Beast (1991),-0.017528862
223,Clear and Present Danger (1994),-0.035039157
223,"Clockwork Orange, A (1971)",-0.04862106
223,"Crouching Tiger, Hidden Dragon (Wo hu cang long) (2000)",-0.020538986
223,Dumb & Dumber (Dumb and Dumber) (1994),0.011604361
223,"Firm, The (1993)",-0.07203442
223,Forrest Gump (1994),-0.045053303
223,Four Weddings and a Funeral (1994),-0.040478766
223,Ghostbusters (a.k.a. Ghost Busters) (1984),-0.055343986
223,"Godfather, The (1972)",0.0033450127
223,GoldenEye (1995),-0.03377208
223,Goodfellas (1990),-0.017013729
223,Indiana Jones and the Last Crusade (1989),-0.07243419
223,Interview with the Vampire: The Vampire Chronicles (1994),-0.06633806
223,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),-0.043337345
223,Rain Man (1988),-0.030862808
223,Stargate (1994),-0.034183815
223,"Usual Suspects, The (1995)",-0.053149343
224,Alien (1979),-0.032885194
224,Back to the Future (1985),0.059328437
224,Cliffhanger (1993),0.26704744
224,Dances with Wolves (1990),0.27909896
224,Die Hard (1988),0.022393525
224,Fight Club (1999),-0.018520653
224,Forrest Gump (1994),-0.008229315
224,Four Weddings and a Funeral (1994),0.28014988
224,Home Alone (1990),0.0726653
224,Indiana Jones and the Last Crusade (1989),0.009471595
224,"Lion King, The (1994)",0.1430161
224,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),0.030142546
224,Mission: Impossible (1996),0.3543598
224,Mrs. Doubtfire (1993),0.06372066
224,Outbreak (1995),0.4238613
224,Pirates of the Caribbean: The Curse of the Black Pearl (2003),1.013279e-06
224,Pulp Fiction (1994),0.040138304
224,"Silence of the Lambs, The (1991)",-0.0345757
224,Star Trek: Generations (1994),0.49131677
224,Stargate (1994),0.20731792
224,Taxi Driver (1976),0.06641233
225,Austin Powers: The Spy Who Shagged Me (1999),0.022889882
225,Beauty and the Beast (1991),0.7979199
225,"Clockwork Orange, A (1971)",0.09671646
225,"Crouching Tiger, Hidden Dragon (Wo hu cang long) (2000)",0.010225862
225,Dances with Wolves (1990),0.96718043
225,Dumb & Dumber (Dumb and Dumber) (1994),0.8127768
225,Fargo (1996),0.24311894
225,"Firm, The (1993)",0.69040734
225,Ghostbusters (a.k.a. Ghost Busters) (1984),-0.016132087
225,"Godfather: Part II, The (1974)",0.036007583
225,GoldenEye (1995),0.7902798
225,Good Will Hunting (1997),0.052267194
